id,userid,newuser,date,time,action,productid,producte,category,price,discount,profit,age,gender,location
222,67890,no,2022-05-07,8:00,addtocart,1022,Gloves,Accessories,20,0.1,2.0,31,Female,"Houston, TX"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
122,56789,yes,2022-02-18,8:00,browse,1023,Backpack,Accessories,75,0.05,11.25,31,Female,"New York, NY"
27,90123,yes,2022-05-21,13:00:00,purchase,1002,Jacket,Clothing,80,0.1,8.0,42,Female,"Austin, TX"
149,56789,yes,2022-05-13,5:45,browse,1009,Skirt,Clothing,45,0.05,4.5,34,Male,"Phoenix, AZ"
169,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,28,Male,"Portland, OR"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
236,23456,yes,2022-05-10,2:30,browse,1004,Hoodie,Clothing,35,0.05,3.5,24,Female,"New York, NY"
239,56789,yes,2022-08-30,11:15,browse,1011,Keychain,Accessories,10,0.05,0.5,27,Male,"Austin, TX"
164,23456,yes,2022-03-01,2:30,browse,1015,Earrings,Jewelry,40,0.05,4.0,29,Male,"Nashville, TN"
116,89012,yes,2022-08-18,2:30,browse,1024,Scarf,Accessories,15,0.05,0.75,28,Female,"Seattle, WA"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
226,12345,no,2022-03-16,8:00,purchase,1015,Sunglasses,Accessories,50,0.0,5.0,33,Male,"Los Angeles, CA"
4,45678,no,2022-08-03,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
19,12345,no,2022-02-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,8.0,37,Female,"New York, NY"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
24,67890,no,2022-05-07,9:45:00,purchase,1004,Hat,Accessories,20,0.05,2.0,36,Female,"Seattle, WA"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
26,89012,no,2022-03-26,10:30:00,addtocart,1018,Belt,Accessories,30,0.0,1.5,27,Male,"Boston, MA"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
84,34567,no,2022-04-11,2:30,purchase,1008,Smartphone,Electronics,800,0.0,40.0,44,Female,"Portland, OR"
190,12345,no,2022-07-01,8:00,addtocart,1023,Backpack,Accessories,70,0.1,3.5,27,Male,"Dallas, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
9,90123,yes,2022-02-06,12:45:00,purchase,1009,Headphones,Electronics,100,0.05,10.0,21,Female,"Philadelphia, PA"
241,78901,no,2022-01-28,5:45,purchase,1013,Backpack,Accessories,80,0.0,8.0,42,Male,"Los Angeles, CA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
59,56789,yes,2022-07-31,11:15,browse,1005,Sweater,Clothing,70,0.05,3.5,24,Male,"Boston, MA"
216,90123,no,2022-08-04,2:30,purchase,1005,T-shirt,Clothing,25,0.0,1.25,29,Female,"Boston, MA"
53,89012,yes,2022-03-12,7:30,browse,1021,Watch,Accessories,100,0.05,5.0,28,Male,"Austin, TX"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
52,78901,no,2022-04-26,4:15,purchase,1010,Necklace,Jewelry,80,0.0,4.0,44,Female,"Mi, FL"
210,34567,yes,2022-07-29,8:00,browse,1019,Wallet,Accessories,35,0.05,3.5,29,Female,"Atlanta, GA"
131,56789,yes,2022-04-22,11:15,browse,1010,Backpack,Accessories,70,0.05,7.0,39,Female,"Los Angeles, CA"
131,56789,yes,2022-04-22,11:15,browse,1010,Backpack,Accessories,70,0.05,7.0,39,Female,"Los Angeles, CA"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
113,56789,yes,2022-01-05,5:45,browse,1022,Socks,Clothing,10,0.05,0.5,22,Female,"Atlanta, GA"
223,78901,no,2022-03-04,11:15,purchase,1004,Hoodie,Clothing,50,0.0,5.0,39,Male,"New York, NY"
190,12345,no,2022-06-15,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,27,Male,"Dallas, TX"
218,23456,yes,2022-07-19,8:00,browse,1020,Belt,Accessories,30,0.05,3.0,25,Female,"Portland, OR"
30,34567,no,2022-04-11,11:45:00,purchase,1008,Smartphone,Electronics,800,0.1,40.0,46,Female,"New York, NY"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
76,45678,no,2022-05-11,2:30,browse,1020,Hat,Accessories,20,0.05,3.0,29,Female,"New York, NY"
86,56789,yes,2022-08-07,8:00,browse,1022,Sunglasses,Accessories,120,0.05,6.0,27,Male,"Mi, FL"
167,56789,yes,2022-03-20,11:15,browse,1007,Sweatshirt,Clothing,45,0.05,2.25,25,Male,"Atlanta, GA"
3,34567,yes,2022-01-03,9:15:00,purchase,1003,Shoes,Footwear,80,0.15,12.0,35,Male,"Chicago, IL"
236,23456,yes,2022-03-30,2:30,browse,1004,Jeans,Clothing,60,0.05,3.0,24,Female,"New York, NY"
117,90123,no,2022-05-23,5:45,purchase,1005,T-Shirt,Clothing,20,0.0,1.0,41,Male,"Chicago, IL"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
129,34567,no,2022-03-11,5:45,purchase,1015,Watch,Accessories,100,0.0,100.0,45,Female,"San Diego, CA"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
21,34567,no,2022-05-16,10:00:00,addtocart,1017,Sunglasses,Accessories,25,0.0,2.5,43,Male,"Chicago, IL"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
226,12345,no,2022-05-30,8:00,purchase,1015,Sunglasses,Accessories,30,0.0,3.0,33,Male,"Los Angeles, CA"
17,89012,no,2022-08-07,9:00:00,addtocart,1015,Sneakers,Footwear,120,0.0,6.0,45,Male,"Austin, TX"
184,45678,no,2022-07-24,2:30,addtocart,1006,Hoodie,Clothing,50,0.1,5.0,28,Male,"Austin, TX"
113,56789,yes,2022-01-05,5:45,browse,1022,Socks,Clothing,10,0.05,0.5,22,Female,"Atlanta, GA"
223,78901,no,2022-08-24,11:15,purchase,1004,Hoodie,Clothing,50,0.0,5.0,39,Male,"New York, NY"
37,12345,yes,2022-03-02,13:00,purchase,1006,Headphones,Electronics,100,0.1,5.0,33,Male,"Atlanta, GA"
182,23456,yes,2022-02-07,8:00,purchase,1022,Wallet,Accessories,50,0.0,7.5,33,Male,"Seattle, WA"
166,45678,no,2022-05-20,8:00,addtocart,1023,Hat,Accessories,15,0.1,0.75,36,Female,"Austin, TX"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
6,67890,no,2022-03-11,11:00:00,purchase,1006,Laptop,Electronics,1000,0.05,100.0,27,Female,"Seattle, WA"
100,12345,no,2022-08-06,2:30,addtocart,1020,Scarf,Accessories,30,0.1,1.5,29,Female,"San Diego, CA"
226,12345,no,2022-05-30,8:00,purchase,1015,Sunglasses,Accessories,30,0.0,3.0,33,Male,"Los Angeles, CA"
99,90123,no,2022-01-18,11:15,purchase,1002,T-Shirt,Clothing,25,0.0,1.25,35,Male,"Mi, FL"
93,34567,no,2022-06-10,5:45,purchase,1003,Jacket,Clothing,100,0.0,5.0,39,Female,"Philadelphia, PA"
159,67890,no,2022-06-08,11:15,addtocart,1011,Bracelet,Jewelry,45,0.1,4.5,31,Female,"Houston, TX"
244,12345,no,2022-08-28,2:30,purchase,1016,Watch,Accessories,60,0.0,6.0,33,Male,"Mi, FL"
53,89012,yes,2022-08-28,7:30,browse,1021,Watch,Accessories,60,0.05,6.0,28,Male,"Austin, TX"
200,23456,yes,2022-01-26,2:30,addtocart,1020,Belt,Accessories,30,0.1,2.0,24,Female,"Portland, OR"
69,67890,no,2022-07-05,5:45,addtocart,1021,Watch,Accessories,90,0.1,9.0,39,Female,"Denver, CO"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
82,12345,no,2022-03-26,8:00,addtocart,1011,Power Bank,Accessories,25,0.1,2.5,31,Female,Washington D.C.
197,89012,yes,2022-08-07,5:45,addtocart,1022,Sunglasses,Accessories,120,0.1,6.0,20,Male,"Austin, TX"
116,89012,yes,2022-08-26,2:30,browse,1024,Sunglasses,Accessories,80,0.05,4.0,28,Female,"Seattle, WA"
44,89012,no,2022-02-15,9:30,purchase,1018,Sunglasses,Accessories,50,0.0,5.0,36,Nonbinary,"Boston, MA"
207,90123,no,2022-08-25,11:15,browse,1021,Belt,Accessories,20,0.05,2.0,44,Female,"New York, NY"
5,56789,yes,2022-04-23,18:30:00,browse,1005,Socks,Clothing,10,0.0,0.5,50,Male,"Mi, FL"
8,89012,no,2022-01-17,10:30:00,addtocart,1008,Sneakers,Footwear,120,0.0,6.0,34,Male,"Austin, TX"
48,34567,no,2022-02-17,3:15,purchase,1004,Jeans,Clothing,60,0.0,3.6,40,Male,"San Diego, CA"
113,56789,yes,2022-01-05,5:45,browse,1022,Socks,Clothing,10,0.05,0.5,22,Female,"Atlanta, GA"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
63,90123,no,2022-07-03,11:15,addtocart,1001,Hoodie,Clothing,55,0.1,5.5,35,Male,"San Antonio, TX"
2,23456,no,2022-01-02,14:45:00,purchase,1002,Jeans,Clothing,50,0.0,10.0,44,Male,"Los Angeles, CA"
239,56789,no,2022-08-27,11:15,purchase,1009,Dress,Clothing,70,0.0,3.5,55,Male,"Chicago, IL"
56,23456,yes,2022-02-25,2:30,browse,1013,Skirt,Clothing,50,0.05,2.5,25,Female,"Portland, OR"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
132,67890,no,2022-01-26,2:30,purchase,1021,Belt,Accessories,30,0.0,2.0,36,Male,"New York, NY"
100,12345,no,2022-08-06,2:30,addtocart,1020,Scarf,Accessories,30,0.1,1.5,29,Female,"San Diego, CA"
208,12345,no,2022-06-10,2:30,addtocart,1002,Jacket,Clothing,100,0.1,5.0,30,Male,"San Francisco, CA"
208,12345,no,2022-04-29,2:30,addtocart,1002,Jacket,Clothing,100,0.1,5.0,30,Male,"San Francisco, CA"
78,67890,no,2022-03-19,8:00,purchase,1009,Tablet,Electronics,800,0.0,80.0,27,Female,"Chicago, IL"
212,56789,yes,2022-05-06,2:30,browse,1006,Jeans,Clothing,50,0.05,5.0,27,Male,"Austin, TX"
53,89012,yes,2022-03-12,7:30,browse,1021,Watch,Accessories,100,0.05,5.0,28,Male,"Austin, TX"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
30,34567,no,2022-04-11,11:45:00,purchase,1008,Smartphone,Electronics,800,0.1,40.0,46,Female,"New York, NY"
218,23456,yes,2022-01-26,8:00,browse,1020,Belt,Accessories,30,0.05,2.0,25,Female,"Portland, OR"
98,89012,no,2022-06-15,8:00,purchase,1023,Backpack,Accessories,60,0.0,6.0,41,Male,"Chicago, IL"
73,34567,no,2022-03-14,5:45,purchase,1010,Earphones,Electronics,50,0.0,5.0,39,Female,"Philadelphia, PA"
76,45678,no,2022-08-06,2:30,browse,1020,Handbag,Accessories,75,0.05,3.5,29,Female,"New York, NY"
163,12345,no,2022-04-13,11:15,addtocart,1013,Necklace,Jewelry,50,0.1,5.0,31,Female,"San Francisco, CA"
48,34567,no,2022-03-30,3:15,purchase,1004,Jeans,Clothing,60,0.0,3.0,40,Male,"San Diego, CA"
33,67890,no,2022-02-02,9:30,purchase,1022,Gloves,Accessories,40,0.0,4.0,30,Male,"Mi, FL"
174,34567,no,2022-05-23,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,1.0,34,Female,"Mi, FL"
211,45678,no,2022-08-24,11:15,purchase,1024,Necklace,Jewelry,40,0.0,2.0,35,Female,"Los Angeles, CA"
189,90123,no,2022-05-27,5:45,purchase,1001,Jeans,Clothing,70,0.0,7.0,36,Female,"San Francisco, CA"
49,45678,no,2022-02-18,6:30,purchase,1019,Backpack,Accessories,75,0.0,11.25,39,Female,"Denver, CO"
9,90123,yes,2022-01-23,12:45:00,purchase,1009,Headphones,Electronics,150,0.05,15.0,21,Female,"Philadelphia, PA"
98,89012,yes,2022-07-09,8:00,browse,1023,Backpack,Accessories,60,0.05,6.0,25,Female,"Chicago, IL"
50,56789,yes,2022-01-22,10:45,browse,1007,Smartwatch,Electronics,300,0.05,15.0,24,Female,"New Orleans, LA"
162,90123,no,2022-06-11,8:00,browse,1017,Sunglasses,Accessories,40,0.05,4.0,44,Female,"New York, NY"
102,34567,no,2022-08-29,8:00,purchase,1001,Dress,Clothing,80,0.0,8.0,34,Female,"Los Angeles, CA"
24,67890,no,2022-08-03,9:45:00,purchase,1004,Hat,Accessories,20,0.05,1.0,36,Female,"Seattle, WA"
77,56789,yes,2022-05-21,5:45,addtocart,1002,Jacket,Clothing,80,0.1,8.0,24,Male,"Los Angeles, CA"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
218,23456,yes,2022-07-19,8:00,browse,1020,Belt,Accessories,30,0.05,3.0,25,Female,"Portland, OR"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
242,89012,yes,2022-04-04,8:00,browse,1018,Ring,Jewelry,60,0.05,6.0,23,Female,"San Francisco, CA"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
72,90123,no,2022-07-10,2:30,addtocart,1003,Sweatshirt,Clothing,45,0.1,2.25,36,Male,"Austin, TX"
63,90123,no,2022-03-06,11:15,addtocart,1001,Jeans,Clothing,50,0.1,5.0,35,Male,"San Antonio, TX"
102,34567,no,2022-08-29,8:00,purchase,1001,Dress,Clothing,80,0.0,8.0,34,Female,"Los Angeles, CA"
241,78901,no,2022-08-29,5:45,purchase,1013,Backpack,Accessories,50,0.0,5.0,42,Male,"Mi, FL"
63,90123,no,2022-05-07,11:15,addtocart,1001,Hat,Accessories,20,0.1,2.0,35,Male,"San Antonio, TX"
101,23456,yes,2022-01-30,5:45,browse,1008,Smartphone,Electronics,800,0.05,80.0,26,Male,"New York, NY"
189,90123,no,2022-03-26,5:45,purchase,1001,Hoodie,Clothing,50,0.0,2.5,36,Female,"San Francisco, CA"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
86,56789,yes,2022-08-07,8:00,browse,1022,Sunglasses,Accessories,120,0.05,6.0,27,Male,"Mi, FL"
133,78901,no,2022-04-24,5:45,addtocart,1009,Skirt,Clothing,40,0.1,4.0,32,Female,"San Francisco, CA"
244,12345,no,2022-04-22,2:30,purchase,1013,Backpack,Accessories,70,0.0,7.0,33,Male,"San Francisco, CA"
243,90123,no,2022-06-03,11:15,addtocart,1004,Blouse,Clothing,60,0.1,6.0,33,Male,Washington D.C.
8,89012,no,2022-01-17,10:30:00,addtocart,1008,Sneakers,Footwear,120,0.0,6.0,34,Male,"Austin, TX"
236,23456,yes,2022-08-27,2:30,browse,1004,Jeans,Clothing,60,0.05,3.0,24,Female,"New York, NY"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
33,67890,no,2022-08-21,9:30,addtocart,1022,Gloves,Accessories,40,0.0,4.0,30,Male,"Mi, FL"
231,67890,no,2022-04-01,11:15,addtocart,1010,Hat,Accessories,25,0.1,2.5,31,Female,"Portland, OR"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
9,90123,yes,2022-02-06,12:45:00,purchase,1009,Headphones,Electronics,100,0.05,10.0,21,Female,"Philadelphia, PA"
50,56789,no,2022-02-19,10:45,purchase,1007,Smartwatch,Electronics,200,0.0,10.0,42,Male,"New Orleans, LA"
99,90123,no,2022-08-07,11:15,purchase,1002,Jeans,Clothing,60,0.0,6.0,35,Male,"Mi, FL"
10,12345,no,2022-01-10,17:00:00,purchase,1010,Dress,Clothing,75,0.0,7.5,39,Male,"New York, NY"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
241,78901,no,2022-08-29,5:45,purchase,1013,Backpack,Accessories,50,0.0,5.0,42,Male,"Mi, FL"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
166,45678,no,2022-08-23,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
237,34567,no,2022-06-29,5:45,addtocart,1009,Headphones,Accessories,50,0.1,5.0,36,Male,"Los Angeles, CA"
90,90123,no,2022-03-11,8:00,purchase,1007,Laptop,Electronics,1000,0.0,100.0,42,Male,"New Orleans, LA"
58,45678,no,2022-06-23,8:00,purchase,1002,Jeans,Clothing,80,0.0,8.0,29,Female,"New York, NY"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
204,67890,no,2022-03-01,2:30,purchase,1015,Earrings,Jewelry,40,0.0,4.0,37,Female,"Houston, TX"
60,67890,no,2022-04-14,2:30,addtocart,1015,Earrings,Jewelry,40,0.1,2.0,32,Female,"Washington, D.C."
101,23456,yes,2022-01-30,5:45,browse,1008,Smartphone,Electronics,800,0.05,80.0,26,Male,"New York, NY"
134,89012,yes,2022-07-09,8:00,browse,1023,Backpack,Accessories,60,0.05,6.0,26,Male,"Mi, FL"
222,67890,no,2022-03-28,8:00,addtocart,1022,Backpack,Accessories,60,0.1,6.0,31,Female,"Houston, TX"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
116,89012,yes,2022-06-11,2:30,browse,1024,Sunglasses,Accessories,40,0.05,4.0,28,Female,"Seattle, WA"
150,67890,no,2022-07-06,8:00,purchase,1015,Sunglasses,Accessories,55,0.0,5.5,47,Female,"Washington D.C., DC"
41,56789,yes,2022-03-11,14:00,purchase,1009,Laptop,Electronics,1000,0.1,100.0,45,Male,"Austin, TX"
41,56789,yes,2022-02-10,14:00,purchase,1009,Laptop,Electronics,1200,0.1,120.0,45,Male,"Austin, TX"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
230,56789,yes,2022-05-28,8:00,browse,1021,Scarf,Accessories,15,0.05,1.5,27,Male,"Mi, FL"
132,67890,no,2022-05-17,2:30,purchase,1021,Wallet,Accessories,20,0.0,1.0,36,Male,"New York, NY"
81,90123,yes,2022-03-22,5:45,browse,1013,Earrings,Jewelry,35,0.05,3.5,29,Male,"San Diego, CA"
241,78901,no,2022-01-30,5:45,purchase,1013,Backpack,Accessories,70,0.0,3.5,42,Male,"Los Angeles, CA"
133,78901,no,2022-06-18,5:45,addtocart,1009,Skirt,Clothing,50,0.1,5.0,32,Female,"San Francisco, CA"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
18,90123,yes,2022-02-09,12:00:00,purchase,1003,T-Shirt,Clothing,30,0.05,1.5,31,Male,"Philadelphia, PA"
127,34567,no,2022-05-07,11:15,purchase,1019,Scarf,Accessories,20,0.0,2.0,41,Male,"Dallas, TX"
140,56789,yes,2022-08-19,2:30,browse,1023,Hat,Accessories,25,0.05,2.5,39,Female,"Houston, TX"
33,67890,no,2022-08-10,9:30,addtocart,1022,Gloves,Accessories,20,0.0,2.0,30,Male,"Mi, FL"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
116,89012,yes,2022-06-11,2:30,browse,1024,Sunglasses,Accessories,40,0.05,4.0,28,Female,"Seattle, WA"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
219,34567,no,2022-05-27,11:15,addtocart,1007,Jeans,Clothing,70,0.1,7.0,34,Male,Washington D.C.
59,56789,yes,2022-02-20,11:15,browse,1005,Sweater,Clothing,70,0.05,3.5,24,Male,"Boston, MA"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
149,56789,yes,2022-06-18,5:45,browse,1009,Skirt,Clothing,50,0.05,5.0,34,Male,"Phoenix, AZ"
231,67890,no,2022-08-19,11:15,purchase,1010,Hat,Accessories,25,0.0,2.5,41,Female,"Portland, OR"
137,23456,yes,2022-05-01,5:45,browse,1020,Wallet,Accessories,40,0.05,4.0,30,Male,"Seattle, WA"
207,90123,no,2022-07-26,11:15,purchase,1021,Hat,Accessories,20,0.1,1.0,28,Male,"New York, NY"
127,12345,no,2022-03-15,11:15,addtocart,1019,Scarf,Accessories,30,0.1,1.5,42,Female,"Chicago, IL"
244,12345,no,2022-04-22,2:30,purchase,1013,Backpack,Accessories,70,0.0,7.0,33,Male,"San Francisco, CA"
39,34567,no,2022-02-08,8:30,addtocart,1013,Skirt,Clothing,70,0.1,4.2,28,Male,"Houston, TX"
3,34567,no,2022-01-03,9:15:00,purchase,1003,Shoes,Footwear,80,0.05,12.0,35,Male,"Chicago, IL"
167,56789,yes,2022-03-20,11:15,browse,1007,Sweatshirt,Clothing,45,0.05,2.25,25,Male,"Atlanta, GA"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
223,78901,no,2022-03-04,11:15,purchase,1004,Hoodie,Clothing,50,0.0,5.0,39,Male,"New York, NY"
68,56789,yes,2022-04-30,2:30,browse,1014,Necklace,Jewelry,70,0.05,7.0,26,Male,"Mi, FL"
128,23456,yes,2022-04-23,2:30,browse,1022,Socks,Accessories,10,0.05,0.5,30,Male,"Boston, MA"
97,78901,no,2022-02-06,5:45,addtocart,1011,Headphones,Electronics,100,0.1,10.0,28,Male,"Houston, TX"
57,34567,no,2022-06-27,5:45,browse,1020,Sunglasses,Accessories,40,0.1,4.0,38,Male,"Houston, TX"
190,12345,no,2022-07-01,8:00,addtocart,1023,Backpack,Accessories,70,0.1,3.5,27,Male,"Dallas, TX"
100,12345,no,2022-08-03,2:30,addtocart,1020,Scarf,Accessories,30,0.1,3.0,29,Female,"San Diego, CA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
214,78901,no,2022-07-09,8:00,purchase,1023,Backpack,Accessories,60,0.0,6.0,42,Male,"New Orleans, LA"
244,12345,no,2022-04-22,2:30,purchase,1013,Backpack,Accessories,70,0.0,7.0,33,Male,"San Francisco, CA"
226,12345,no,2022-08-14,8:00,purchase,1015,Sunglasses,Accessories,50,0.0,5.0,39,Female,"Los Angeles, CA"
219,34567,no,2022-04-27,11:15,addtocart,1007,T-shirt,Clothing,25,0.1,2.5,34,Male,Washington D.C.
156,34567,no,2022-02-09,2:30,purchase,1005,T-Shirt,Clothing,30,0.0,1.5,24,Male,"Boston, MA"
156,34567,no,2022-05-23,2:30,purchase,1005,T-Shirt,Clothing,20,0.0,1.0,24,Male,"Boston, MA"
18,90123,yes,2022-02-09,12:00:00,purchase,1003,T-Shirt,Clothing,30,0.05,1.5,31,Male,"Philadelphia, PA"
16,78901,yes,2022-05-11,16:45:00,browse,1014,Backpack,Accessories,60,0.1,3.0,25,Female,"Seattle, WA"
23,56789,yes,2022-03-02,12:15:00,browse,1009,Headphones,Electronics,100,0.1,5.0,52,Male,"Mi, FL"
121,45678,no,2022-07-19,5:45,addtocart,1020,Belt,Accessories,30,0.1,3.0,25,Male,"Los Angeles, CA"
186,67890,no,2022-01-07,8:00,purchase,1021,Watch,Accessories,250,0.0,25.0,45,Male,"San Diego, CA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
222,67890,no,2022-06-15,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,31,Female,"Houston, TX"
222,67890,no,2022-07-28,8:00,addtocart,1022,Backpack,Accessories,50,0.1,5.0,31,Female,"Houston, TX"
49,45678,no,2022-02-18,6:30,purchase,1019,Backpack,Accessories,75,0.0,11.25,29,Female,"Denver, CO"
162,90123,no,2022-01-21,8:00,purchase,1017,Sunglasses,Accessories,100,0.0,5.0,45,Male,"New York, NY"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
211,45678,no,2022-04-15,11:15,purchase,1018,Sunglasses,Accessories,50,0.0,2.5,35,Female,"Los Angeles, CA"
19,12345,no,2022-02-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,8.0,37,Female,"New York, NY"
149,56789,yes,2022-05-13,5:45,browse,1009,Skirt,Clothing,45,0.05,4.5,34,Male,"Phoenix, AZ"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
131,56789,yes,2022-02-20,1:00,browse,1014,Belt,Accessories,35,0.05,3.5,39,Female,"Los Angeles, CA"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
89,89012,yes,2022-08-24,5:45,browse,1004,Jeans,Clothing,60,0.05,3.0,22,Female,"Austin, TX"
48,34567,no,2022-02-17,3:15,purchase,1004,Jeans,Clothing,60,0.0,3.6,45,Female,"San Diego, CA"
